#x [m],y [m],z [m],x [V/m],y [V/m],z [V/m]
Sample 1 time=5
0,-0.0045,-0.1255,-11.8021,-14468.7,146.923
0,-0.0035,-0.1255,-32.908,-14515.6,119.831
0,-0.0025,-0.1255,-54.4852,-14556.2,91.2849
0,-0.0015,-0.1255,-76.5337,-14590.4,61.285
0,-0.0005,-0.1255,-99.0534,-14618.3,29.831
0,0.0005,-0.1255,-122.044,-14639.9,-3.07708
0,0.0015,-0.1255,-145.507,-14655.2,-37.4392
0,0.0025,-0.1255,-124.191,-14624.8,-57.4474
0,0.0035,-0.1255,-98.8777,-14584.8,-77.2194
0,0.0045,-0.1255,-72.8039,-14538,-97.8816
0,0.0055,-0.1255,-45.9694,-14484.6,-119.434
0,0.0065,-0.1255,-18.3742,-14424.4,-141.876
0,0.0075,-0.1255,9.98157,-14357.5,-165.209
0,0.0085,-0.1255,24.2587,-14254.3,-221.401
0,0.0095,-0.1255,25.3897,-14121.8,-303.022
0,0.0105,-0.1255,24.6108,-13984.1,-384.316
0,0.0115,-0.1255,21.9218,-13841,-465.284
0,0.0125,-0.1255,10.0551,-13698.7,-479.844
0,0.0135,-0.1255,-5.85562,-13557,-469.912
0,0.0145,-0.1255,-22.551,-13414,-464.288
0,0.0155,-0.1255,-40.0311,-13269.7,-462.972
0,0.0165,-0.1255,-58.2958,-13124.1,-465.963
0,0.0175,-0.1255,-77.3452,-12977.1,-473.261
0,0.0185,-0.1255,-97.1793,-12828.8,-484.867
0,0.0195,-0.1255,-117.798,-12679.2,-500.78
0,0.0205,-0.1255,-119.151,-12512.3,-521.501
0,0.0215,-0.1255,-109.079,-12333.7,-543.315
0,0.0225,-0.1255,-98.6771,-12152.1,-565.172
0,0.0235,-0.1255,-87.9446,-11967.5,-587.073
0,0.0245,-0.1255,-76.8816,-11779.9,-609.017
0,0.0255,-0.1255,-65.488,-11589.2,-631.005
0,0.0265,-0.1255,-53.764,-11395.6,-653.036
0,0.0275,-0.1255,-41.7095,-11198.9,-675.11
0,0.0285,-0.1255,-29.3246,-10999.3,-697.228
0,0.0295,-0.1255,-17.2904,-10792.7,-719.618
0,0.0305,-0.1255,-9.24229,-10555.5,-742.45
0,0.0315,-0.1255,-0.153901,-10314.4,-763.222
0,0.0325,-0.1255,9.97473,-10069.5,-781.934
0,0.0335,-0.1255,14.9741,-9833.69,-782.128
0,0.0345,-0.1255,11.0958,-9616.99,-758.492
0,0.0355,-0.1255,7.39397,-9401.04,-737.193
0,0.0365,-0.1255,3.86888,-9185.84,-718.234
0,0.0375,-0.1255,0.520386,-8971.39,-701.614
0,0.0385,-0.1255,-2.65141,-8757.69,-687.333
0,0.0395,-0.1255,-5.6466,-8544.74,-675.391
0,0.0405,-0.1255,-8.46506,-8332.54,-665.787
0,0.0415,-0.1255,-11.1069,-8121.09,-658.523
0,0.0425,-0.1255,-13.5721,-7910.39,-653.597
0,0.0435,-0.1255,-15.8606,-7700.44,-651.01
0,0.0445,-0.1255,-17.9725,-7491.24,-650.762
0,0.0455,-0.1255,-19.9077,-7282.79,-652.852
0,0.0465,-0.1255,-21.6662,-7075.09,-657.282
0,0.0475,-0.1255,-23.2481,-6868.14,-664.05
0,0.0485,-0.1255,-24.6534,-6661.94,-673.158
0,0.0495,-0.1255,-25.8819,-6456.49,-684.604
0,0.0505,-0.1255,-26.9339,-6251.79,-698.389
0,0.0515,-0.1255,-20.1581,-6042.69,-692.408
0,0.0525,-0.1255,-9.77188,-5849.32,-670.811
0,0.0535,-0.1255,0.514791,-5658.42,-648.22
0,0.0545,-0.1255,10.7019,-5469.99,-624.636
0,0.0555,-0.1255,20.7895,-5284.03,-600.057
0,0.0565,-0.1255,21.5923,-5107.78,-594.522
0,0.0575,-0.1255,20.9327,-4934.23,-591.359
0,0.0585,-0.1255,20.2033,-4762.23,-587.558
0,0.0595,-0.1255,19.4041,-4591.77,-583.12
0,0.0605,-0.1255,18.5349,-4422.86,-578.043
0,0.0615,-0.1255,17.5959,-4255.5,-572.329
0,0.0625,-0.1255,16.5871,-4089.68,-565.977
0,0.0635,-0.1255,15.5084,-3925.4,-558.988
0,0.0645,-0.1255,14.3598,-3762.67,-551.36
0,0.0655,-0.1255,13.1414,-3601.49,-543.095
0,0.0665,-0.1255,11.853,-3441.85,-534.192
0,0.0675,-0.1255,10.4949,-3283.76,-524.652
0,0.0685,-0.1255,9.06689,-3127.21,-514.474
0,0.0695,-0.1255,7.56902,-2972.21,-503.658
0,0.0705,-0.1255,6.00124,-2818.75,-492.204
0,0.0715,-0.1255,4.36362,-2666.84,-480.112
0,0.0725,-0.1255,2.94924,-2522.99,-470.587
0,0.0735,-0.1255,2.82007,-2408.79,-474.599
0,0.0745,-0.1255,2.69404,-2294.35,-477.692
0,0.0755,-0.1255,2.57107,-2179.67,-479.867
0,0.0765,-0.1255,2.45116,-2064.73,-481.124
0,0.0775,-0.1255,2.33433,-1949.56,-481.463
0,0.0785,-0.1255,2.22058,-1834.14,-480.884
0,0.0795,-0.1255,2.1099,-1718.48,-479.386
0,0.0805,-0.1255,2.00232,-1602.57,-476.97
0,0.0815,-0.1255,1.8978,-1486.41,-473.636
0,0.0825,-0.1255,1.79637,-1370.02,-469.384
0,0.0835,-0.1255,1.69798,-1253.38,-464.213
0,0.0845,-0.1255,1.60272,-1136.49,-458.125
0,0.0855,-0.1255,1.5105,-1019.36,-451.118
0,0.0865,-0.1255,1.42138,-901.986,-443.192
0,0.0875,-0.1255,1.33532,-784.367,-434.349
0,0.0885,-0.1255,1.25233,-666.504,-424.587
0,0.0895,-0.1255,0.417165,-546.316,-408.903
0,0.0905,-0.1255,-1.0184,-424.31,-388.548
0,0.0915,-0.1255,-2.23446,-302.773,-369.036
0,0.0925,-0.1255,-3.23103,-181.705,-350.368
0,0.0935,-0.1255,-2.47503,-88.1834,-343.757
0,-0.0935,-0.1245,0.911955,-71.1855,560.461
0,-0.0925,-0.1245,2.19005,-170.974,573.813
0,-0.0915,-0.1245,2.77604,-277.368,586.783
0,-0.0905,-0.1245,3.02002,-388.451,597.714
0,-0.0895,-0.1245,3.26199,-500.527,607.929
0,-0.0885,-0.1245,3.50191,-613.599,617.427
0,-0.0875,-0.1245,3.73975,-727.664,626.208
0,-0.0865,-0.1245,3.9756,-842.724,634.273
0,-0.0855,-0.1245,4.20938,-958.778,641.621
0,-0.0845,-0.1245,4.44114,-1075.83,648.253
0,-0.0835,-0.1245,4.67087,-1193.87,654.168
0,-0.0825,-0.1245,4.89856,-1312.91,659.367
0,-0.0815,-0.1245,5.12425,-1432.94,663.849
0,-0.0805,-0.1245,5.34781,-1553.96,667.615
0,-0.0795,-0.1245,5.56939,-1675.98,670.664
0,-0.0785,-0.1245,5.78893,-1799,672.996
0,-0.0775,-0.1245,6.00645,-1923,674.612
0,-0.0765,-0.1245,6.22191,-2048.01,675.511
0,-0.0755,-0.1245,6.43531,-2174,675.694
0,-0.0745,-0.1245,6.64671,-2300.99,675.161
0,-0.0735,-0.1245,3.97262,-2456.54,697.528
0,-0.0725,-0.1245,3.59925,-2612.94,725.279
0,-0.0715,-0.1245,5.56978,-2766.62,753.492
0,-0.0705,-0.1245,7.29707,-2906.56,757.043
0,-0.0695,-0.1245,8.71005,-3048.59,760.834
0,-0.0685,-0.1245,9.80901,-3192.69,764.864
0,-0.0675,-0.1245,10.5938,-3338.86,769.134
0,-0.0665,-0.1245,11.0644,-3487.12,773.643
0,-0.0655,-0.1245,11.2208,-3637.45,778.392
0,-0.0645,-0.1245,11.0631,-3789.86,783.38
0,-0.0635,-0.1245,10.5912,-3944.34,788.608
0,-0.0625,-0.1245,9.80519,-4100.91,794.075
0,-0.0615,-0.1245,8.70504,-4259.55,799.781
0,-0.0605,-0.1245,7.29068,-4420.26,805.727
0,-0.0595,-0.1245,5.56222,-4583.06,811.913
0,-0.0585,-0.1245,3.51958,-4747.93,818.338
0,-0.0575,-0.1245,1.16277,-4914.88,825.002
0,-0.0565,-0.1245,-2.1121,-5084.98,829.806
0,-0.0555,-0.1245,-17.4249,-5264.42,861.083
0,-0.0545,-0.1245,-25.9183,-5437.79,892.644
0,-0.0535,-0.1245,-35.1062,-5613.97,922.156
0,-0.0525,-0.1245,-44.9885,-5792.96,949.618
0,-0.0515,-0.1245,-52.6914,-6009.03,966.794
0,-0.0505,-0.1245,-60.3262,-6229.1,975.255
0,-0.0495,-0.1245,-68.8248,-6436.14,971.233
0,-0.0485,-0.1245,-76.5792,-6642.9,969.595
0,-0.0475,-0.1245,-80.4294,-6848.35,968.454
0,-0.0465,-0.1245,-75.7551,-7051.56,964.524
0,-0.0455,-0.1245,-70.8903,-7255.57,962.484
0,-0.0445,-0.1245,-65.8348,-7460.38,962.333
0,-0.0435,-0.1245,-60.5887,-7665.99,964.072
0,-0.0425,-0.1245,-55.1522,-7872.4,967.701
0,-0.0415,-0.1245,-49.525,-8079.61,973.219
0,-0.0405,-0.1245,-43.7073,-8287.63,980.626
0,-0.0395,-0.1245,-37.6992,-8496.44,989.925
0,-0.0385,-0.1245,-31.5003,-8706.05,1001.11
0,-0.0375,-0.1245,-25.111,-8916.47,1014.19
0,-0.0365,-0.1245,-18.5311,-9127.68,1029.16
0,-0.0355,-0.1245,-11.7607,-9339.7,1046.01
0,-0.0345,-0.1245,-4.7997,-9552.51,1064.76
0,-0.0335,-0.1245,-2.29301,-9798.75,1055.91
0,-0.0325,-0.1245,-0.231327,-10047.8,1043.66
0,-0.0315,-0.1245,1.61547,-10298,1029.43
0,-0.0305,-0.1245,3.2474,-10549.3,1013.22
0,-0.0295,-0.1245,4.66453,-10801.8,995.033
0,-0.0285,-0.1245,0.439851,-11039.7,971.229
0,-0.0275,-0.1245,-12.1968,-11249.1,942.058
0,-0.0265,-0.1245,-24.3183,-11453.3,914.444
0,-0.0255,-0.1245,-35.9244,-11652.5,888.388
0,-0.0245,-0.1245,-47.0153,-11846.6,863.889
0,-0.0235,-0.1245,-57.5908,-12035.5,840.947
0,-0.0225,-0.1245,-67.6511,-12219.4,819.563
0,-0.0215,-0.1245,-77.1961,-12398.1,799.736
0,-0.0205,-0.1245,-86.2258,-12571.7,781.466
0,-0.0195,-0.1245,-94.7402,-12740.3,764.753
0,-0.0185,-0.1245,-76.6068,-12882.2,745.217
0,-0.0175,-0.1245,-56.78,-13020.4,729.182
0,-0.0165,-0.1245,-37.1757,-13156.4,717.044
0,-0.0155,-0.1245,-17.7938,-13290.3,708.805
0,-0.0145,-0.1245,1.36578,-13422.1,704.462
0,-0.0135,-0.1245,20.303,-13551.7,704.018
0,-0.0125,-0.1245,39.0178,-13679.2,707.471
0,-0.0115,-0.1245,42.1927,-13830,630.918
0,-0.0105,-0.1245,42.9454,-13977,541.453
0,-0.0095,-0.1245,44.3387,-14114.7,455.431
0,-0.0085,-0.1245,46.3729,-14243,372.85
0,-0.0075,-0.1245,49.0477,-14361.9,293.712
0,-0.0065,-0.1245,33.9926,-14432.6,256.082
0,-0.0055,-0.1245,15.4916,-14490.3,223.675
0,-0.0045,-0.1245,-3.48073,-14541.7,189.813
0,-0.0035,-0.1245,-22.9243,-14586.7,154.498
0,-0.0025,-0.1245,-42.8391,-14625.4,117.728
0,-0.0015,-0.1245,-63.2252,-14657.9,79.5049
0,-0.0005,-0.1245,-84.0827,-14684,39.8274
0,0.0005,-0.1245,-105.411,-14703.7,-1.30424
0,0.0015,-0.1245,-127.211,-14717.2,-43.8899
0,0.0025,-0.1245,-135.044,-14711.8,-83.4563
0,0.0035,-0.1245,-107.027,-14669.3,-113.106
0,0.0045,-0.1245,-78.2499,-14620,-143.646
0,0.0055,-0.1245,-48.7116,-14564,-175.076
0,0.0065,-0.1245,-18.4126,-14501.3,-207.396
0,0.0075,-0.1245,7.73328,-14421.4,-251.632
0,0.0085,-0.1245,13.3867,-14293.7,-340.119
0,0.0095,-0.1245,17.1301,-14160.6,-428.28
0,0.0105,-0.1245,18.9635,-14022.3,-516.116
0,0.0115,-0.1245,18.8869,-13878.8,-603.625
0,0.0125,-0.1245,16.9004,-13729.9,-690.809
0,0.0135,-0.1245,3.51006,-13586.6,-706.538
0,0.0145,-0.1245,-13.9128,-13445,-702.71
0,0.0155,-0.1245,-32.1205,-13302.2,-703.189
0,0.0165,-0.1245,-51.1127,-13158,-707.975
0,0.0175,-0.1245,-70.8897,-13012.5,-717.069
0,0.0185,-0.1245,-91.4513,-12865.7,-730.471
0,0.0195,-0.1245,-112.798,-12717.5,-748.18
0,0.0205,-0.1245,-118.807,-12554.7,-770.917
0,0.0215,-0.1245,-108.381,-12375.6,-795.504
0,0.0225,-0.1245,-97.6241,-12193.4,-820.136
0,0.0235,-0.1245,-86.5369,-12008.3,-844.81
0,0.0245,-0.1245,-75.1193,-11820.2,-869.528
0,0.0255,-0.1245,-63.3712,-11629,-894.289
0,0.0265,-0.1245,-51.2927,-11434.9,-919.094
0,0.0275,-0.1245,-38.8836,-11237.7,-943.941
0,0.0285,-0.1245,-26.6368,-11035.6,-969.021
0,0.0295,-0.1245,-20.9329,-10802.3,-995.792
0,0.0305,-0.1245,-14.1888,-10565.1,-1020.5
0,0.0315,-0.1245,-6.4045,-10323.9,-1043.15
0,0.0325,-0.1245,2.42005,-10078.9,-1063.74
0,0.0335,-0.1245,12.2848,-9830.03,-1082.27
0,0.0345,-0.1245,10.9031,-9606.41,-1066.92
0,0.0355,-0.1245,6.64555,-9390.53,-1045.33
0,0.0365,-0.1245,2.56467,-9175.4,-1026.07
0,0.0375,-0.1245,-1.33957,-8961.01,-1009.16
0,0.0385,-0.1245,-5.06714,-8747.38,-994.578
0,0.0395,-0.1245,-8.61804,-8534.5,-982.339
0,0.0405,-0.1245,-11.9923,-8322.36,-972.44
0,0.0415,-0.1245,-15.1899,-8110.98,-964.879
0,0.0425,-0.1245,-18.2109,-7900.34,-959.657
0,0.0435,-0.1245,-21.0551,-7690.46,-956.773
0,0.0445,-0.1245,-23.7228,-7481.32,-956.229
0,0.0455,-0.1245,-26.2137,-7272.94,-958.023
0,0.0465,-0.1245,-28.528,-7065.3,-962.157
0,0.0475,-0.1245,-30.6657,-6858.42,-968.629
0,0.0485,-0.1245,-32.6267,-6652.28,-977.44
0,0.0495,-0.1245,-34.3456,-6446.82,-988.457
0,0.0505,-0.1245,-28.2041,-6232.22,-982.298
0,0.0515,-0.1245,-18.668,-6036.07,-959.949
0,0.0525,-0.1245,-9.23141,-5842.39,-936.607
0,0.0535,-0.1245,0.105611,-5651.18,-912.271
0,0.0545,-0.1245,9.34314,-5462.44,-886.941
0,0.0555,-0.1245,18.4812,-5276.17,-860.616
0,0.0565,-0.1245,27.5196,-5092.37,-833.298
0,0.0575,-0.1245,27.6812,-4918.1,-825.627
0,0.0585,-0.1245,26.4418,-4746.52,-820.419
0,0.0595,-0.1245,25.1327,-4576.47,-814.574
0,0.0605,-0.1245,23.7537,-4407.98,-808.09
0,0.0615,-0.1245,22.3048,-4241.02,-800.969
0,0.0625,-0.1245,20.7861,-4075.62,-793.211
0,0.0635,-0.1245,19.1974,-3911.76,-784.814
0,0.0645,-0.1245,17.539,-3749.44,-775.78
0,0.0655,-0.1245,15.8107,-3588.67,-766.108
0,0.0665,-0.1245,14.0124,-3429.45,-755.798
0,0.0675,-0.1245,12.1444,-3271.77,-744.85
0,0.0685,-0.1245,10.2065,-3115.63,-733.265
0,0.0695,-0.1245,8.19872,-2961.04,-721.042
0,0.0705,-0.1245,6.12106,-2808,-708.182
0,0.0715,-0.1245,3.97356,-2656.5,-694.683
0,0.0725,-0.1245,3.18708,-2530.07,-692.268
0,0.0735,-0.1245,3.05748,-2414.61,-694.429
0,0.0745,-0.1245,2.93094,-2298.92,-695.671
0,0.0755,-0.1245,2.80752,-2182.97,-695.996
0,0.0765,-0.1245,2.68713,-2066.78,-695.402
0,0.0775,-0.1245,2.56986,-1950.35,-693.889
0,0.0785,-0.1245,2.45566,-1833.67,-691.46
0,0.0795,-0.1245,2.3445,-1716.75,-688.111
0,0.0805,-0.1245,2.23644,-1599.58,-683.844
0,0.0815,-0.1245,2.13145,-1482.17,-678.659
0,0.0825,-0.1245,2.02956,-1364.52,-672.556
0,0.0835,-0.1245,1.93072,-1246.62,-665.534
0,0.0845,-0.1245,1.83499,-1128.48,-657.595
0,0.0855,-0.1245,1.7423,-1010.09,-648.737
0,0.0865,-0.1245,1.6527,-891.455,-638.96
0,0.0875,-0.1245,0.849112,-770.548,-622.439
0,0.0885,-0.1245,-0.516117,-647.874,-600.414
0,0.0895,-0.1245,-1.66183,-525.668,-579.233
0,0.0905,-0.1245,-2.58803,-403.931,-558.895
0,0.0915,-0.1245,-3.29471,-282.664,-539.401
0,0.0925,-0.1245,-3.33014,-173.442,-525.063
0,0.0935,-0.1245,-2.38059,-85.5111,-520.254
0,-0.0935,-0.1235,0.858493,-65.8869,732.625
0,-0.0925,-0.1235,2.14559,-163.651,745.562
0,-0.0915,-0.1235,2.9656,-264.939,760.005
0,-0.0905,-0.1235,3.23592,-375.101,772.067
0,-0.0895,-0.1235,3.49207,-486.516,783.303
0,-0.0885,-0.1235,3.74618,-598.926,793.822
0,-0.0875,-0.1235,3.99825,-712.329,803.625
0,-0.0865,-0.1235,4.24831,-826.727,812.711
0,-0.0855,-0.1235,4.49629,-942.12,821.08
0,-0.0845,-0.1235,4.74223,-1058.51,828.733
0,-0.0835,-0.1235,4.98616,-1175.89,835.669
0,-0.0825,-0.1235,5.22805,-1294.26,841.889
0,-0.0815,-0.1235,5.46793,-1413.63,847.392
0,-0.0805,-0.1235,5.7057,-1534,852.178
0,-0.0795,-0.1235,5.94151,-1655.35,856.249
0,-0.0785,-0.1235,6.17523,-1777.71,859.602
0,-0.0775,-0.1235,6.40695,-1901.05,862.239
0,-0.0765,-0.1235,6.63658,-2025.39,864.16
0,-0.0755,-0.1235,6.86419,-2150.73,865.364
0,-0.0745,-0.1235,6.09715,-2283.45,870.633
0,-0.0735,-0.1235,3.35565,-2438.78,895.129
0,-0.0725,-0.1235,3.12502,-2593.5,923.914
0,-0.0715,-0.1235,5.40537,-2747.6,956.987
0,-0.0705,-0.1235,8.28963,-2893.48,975.398
0,-0.0695,-0.1235,10.0256,-3035.11,980.585
0,-0.0685,-0.1235,11.4475,-3178.82,986.012
0,-0.0675,-0.1235,12.5551,-3324.6,991.677
0,-0.0665,-0.1235,13.3487,-3472.46,997.583
0,-0.0655,-0.1235,13.828,-3622.4,1003.73
0,-0.0645,-0.1235,13.9933,-3774.42,1010.11
0,-0.0635,-0.1235,13.8443,-3928.51,1016.74
0,-0.0625,-0.1235,13.3812,-4084.68,1023.6
0,-0.0615,-0.1235,12.604,-4242.93,1030.7
0,-0.0605,-0.1235,11.5126,-4403.26,1038.05
0,-0.0595,-0.1235,10.107,-4565.66,1045.63
0,-0.0585,-0.1235,8.38729,-4730.14,1053.45
0,-0.0575,-0.1235,5.2182,-4897.99,1059.14
0,-0.0565,-0.1235,-9.20375,-5074.94,1091.44
0,-0.0555,-0.1235,-18.5979,-5248.57,1126.58
0,-0.0545,-0.1235,-26.3929,-5422.64,1159.48
0,-0.0535,-0.1235,-34.8824,-5599.51,1190.33
0,-0.0525,-0.1235,-44.0664,-5779.19,1219.13
0,-0.0515,-0.1235,-52.1514,-5984.75,1240.79
0,-0.0505,-0.1235,-58.92,-6210.92,1256.43
0,-0.0495,-0.1235,-66.4483,-6426.32,1260.84
0,-0.0485,-0.1235,-73.9421,-6632.98,1259.28
0,-0.0475,-0.1235,-80.6916,-6839.35,1260.1
0,-0.0465,-0.1235,-86.6967,-7045.45,1263.3
0,-0.0455,-0.1235,-84.2412,-7249.25,1263.82
0,-0.0445,-0.1235,-78.0879,-7452.78,1264.04
0,-0.0435,-0.1235,-71.7441,-7657.12,1266.16
0,-0.0425,-0.1235,-65.2097,-7862.26,1270.16
0,-0.0415,-0.1235,-58.4847,-8068.19,1276.05
0,-0.0405,-0.1235,-51.5693,-8274.93,1283.84
0,-0.0395,-0.1235,-44.4632,-8482.47,1293.51
0,-0.0385,-0.1235,-37.1666,-8690.8,1305.08
0,-0.0375,-0.1235,-29.6794,-8899.94,1318.53
0,-0.0365,-0.1235,-22.0017,-9109.88,1333.87
0,-0.0355,-0.1235,-14.1335,-9320.62,1351.1
0,-0.0345,-0.1235,-9.82777,-9558.97,1346.79
0,-0.0335,-0.1235,-6.83679,-9806.61,1333.78
0,-0.0325,-0.1235,-4.06062,-10055.4,1318.79
0,-0.0315,-0.1235,-1.49926,-10305.3,1301.82
0,-0.0305,-0.1235,0.847237,-10556.4,1282.88
0,-0.0295,-0.1235,2.97887,-10808.6,1261.96
0,-0.0285,-0.1235,4.89571,-11062,1239.06
0,-0.0275,-0.1235,-1.92888,-11290.3,1210.12
0,-0.0265,-0.1235,-14.7694,-11495.2,1178.94
0,-0.0255,-0.1235,-27.0946,-11695,1149.31
0,-0.0245,-0.1235,-38.9044,-11889.7,1121.24
0,-0.0235,-0.1235,-50.199,-12079.3,1094.74
0,-0.0225,-0.1235,-60.9783,-12263.7,1069.78
0,-0.0215,-0.1235,-71.2423,-12443.1,1046.39
0,-0.0205,-0.1235,-80.9911,-12617.4,1024.55
0,-0.0195,-0.1235,-90.2245,-12786.5,1004.27
0,-0.0185,-0.1235,-71.5792,-12927.3,980.57
0,-0.0175,-0.1235,-51.8772,-13064.8,960.49
0,-0.0165,-0.1235,-32.3976,-13200.1,944.306
0,-0.0155,-0.1235,-13.1404,-13333.3,932.02
0,-0.0145,-0.1235,5.89442,-13464.4,923.632
0,-0.0135,-0.1235,24.7069,-13593.3,919.142
0,-0.0125,-0.1235,31.0971,-13742.9,851.146
0,-0.0115,-0.1235,31.6181,-13896.3,751.521
0,-0.0105,-0.1235,32.7797,-14040.3,655.338
0,-0.0095,-0.1235,34.5821,-14174.9,562.598
0,-0.0085,-0.1235,37.0252,-14300.1,473.299
0,-0.0075,-0.1235,40.109,-14416,387.443
0,-0.0065,-0.1235,39.2579,-14512.9,314.245
0,-0.0055,-0.1235,22.4192,-14568.7,273.614
0,-0.0045,-0.1235,5.10922,-14618.3,231.529
0,-0.0035,-0.1235,-12.672,-14661.5,187.99
0,-0.0025,-0.1235,-30.9245,-14698.4,142.997
0,-0.0015,-0.1235,-49.6483,-14729,96.5502
0,-0.0005,-0.1235,-68.8433,-14753.2,48.6491
0,0.0005,-0.1235,-88.5096,-14771.1,-0.705997
0,0.0015,-0.1235,-108.647,-14782.7,-51.5152
0,0.0025,-0.1235,-129.256,-14788,-103.778
0,0.0035,-0.1235,-116.759,-14758.5,-148.272
0,0.0045,-0.1235,-85.2777,-14706.7,-188.69
0,0.0055,-0.1235,-53.0356,-14648.2,-229.998
0,0.0065,-0.1235,-20.0329,-14582.9,-272.196
0,0.0075,-0.1235,-6.34447,-14468,-359.296
0,0.0085,-0.1235,1.92129,-14339.7,-454.325
0,0.0095,-0.1235,8.27706,-14206.1,-549.027
0,0.0105,-0.1235,12.7229,-14067.3,-643.404
0,0.0115,-0.1235,15.2587,-13923.1,-737.455
0,0.0125,-0.1235,15.8845,-13773.7,-831.18
0,0.0135,-0.1235,14.6004,-13619,-924.579
0,0.0145,-0.1235,-0.545551,-13475.4,-941.453
0,0.0155,-0.1235,-19.4807,-13334,-943.728
0,0.0165,-0.1235,-39.2005,-13191.2,-950.31
0,0.0175,-0.1235,-59.705,-13047.2,-961.2
0,0.0185,-0.1235,-80.9942,-12901.8,-976.397
0,0.0195,-0.1235,-103.068,-12755.2,-995.902
0,0.0205,-0.1235,-114.068,-12596.9,-1020.46
0,0.0215,-0.1235,-103.287,-12417.3,-1047.82
0,0.0225,-0.1235,-92.1759,-12234.7,-1075.23
0,0.0235,-0.1235,-80.7343,-12049,-1102.68
0,0.0245,-0.1235,-68.9621,-11860.4,-1130.17
0,0.0255,-0.1235,-56.8595,-11668.7,-1157.7
0,0.0265,-0.1235,-44.4264,-11474,-1185.28
0,0.0275,-0.1235,-31.6487,-11276.5,-1212.83
0,0.0285,-0.1235,-28.3133,-11046.8,-1243.62
0,0.0295,-0.1235,-23.9135,-10813.4,-1272.27
0,0.0305,-0.1235,-18.4735,-10576.2,-1298.85
0,0.0315,-0.1235,-11.9933,-10335,-1323.38
0,0.0325,-0.1235,-4.47279,-10089.9,-1345.85
0,0.0335,-0.1235,4.08793,-9840.97,-1366.26
0,0.0345,-0.1235,10.7843,-9595.54,-1376.67
0,0.0355,-0.1235,5.97098,-9379.72,-1354.78
0,0.0365,-0.1235,1.33429,-9164.66,-1335.23
0,0.0375,-0.1235,-3.12565,-8950.34,-1318.02
0,0.0385,-0.1235,-7.40902,-8736.77,-1303.15
0,0.0395,-0.1235,-11.5157,-8523.96,-1290.61
0,0.0405,-0.1235,-15.4457,-8311.88,-1280.41
0,0.0415,-0.1235,-19.1991,-8100.57,-1272.56
0,0.0425,-0.1235,-22.7758,-7890,-1267.04
0,0.0435,-0.1235,-26.1758,-7680.18,-1263.86
0,0.0445,-0.1235,-29.3992,-7471.11,-1263.02
0,0.0455,-0.1235,-32.4459,-7262.79,-1264.52
0,0.0465,-0.1235,-35.316,-7055.22,-1268.35
0,0.0475,-0.1235,-38.0094,-6848.4,-1274.53
0,0.0485,-0.1235,-40.128,-6641.94,-1282.41
0,0.0495,-0.1235,-34.899,-6425.88,-1275.68
0,0.0505,-0.1235,-25.9593,-6223.84,-1252.86
0,0.0515,-0.1235,-17.3728,-6027.38,-1228.77
0,0.0525,-0.1235,-8.88586,-5833.39,-1203.68
0,0.0535,-0.1235,-0.498414,-5641.86,-1177.6
0,0.0545,-0.1235,7.78948,-5452.81,-1150.52
0,0.0555,-0.1235,15.9779,-5266.24,-1122.45
0,0.0565,-0.1235,24.0667,-5082.13,-1093.39
0,0.0575,-0.1235,32.0561,-4900.49,-1063.33
0,0.0585,-0.1235,31.5764,-4728.21,-1053.52
0,0.0595,-0.1235,29.7574,-4558.58,-1046.27
0,0.0605,-0.1235,27.8685,-4390.49,-1038.38
0,0.0615,-0.1235,25.9097,-4223.96,-1029.85
0,0.0625,-0.1235,23.8811,-4058.96,-1020.69
0,0.0635,-0.1235,21.7826,-3895.52,-1010.88
0,0.0645,-0.1235,19.6142,-3733.61,-1000.44
0,0.0655,-0.1235,17.376,-3573.26,-989.362
0,0.0665,-0.1235,15.0679,-3414.45,-977.646
0,0.0675,-0.1235,12.69,-3257.18,-965.291
0,0.0685,-0.1235,10.2421,-3101.46,-952.299
0,0.0695,-0.1235,7.72452,-2947.28,-938.669
0,0.0705,-0.1235,5.13699,-2794.65,-924.402
0,0.0715,-0.1235,2.94534,-2649.8,-912.589
0,0.0725,-0.1235,2.81218,-2533.33,-913.817
0,0.0735,-0.1235,2.68208,-2416.62,-914.127
0,0.0745,-0.1235,2.55511,-2299.66,-913.519
0,0.0755,-0.1235,2.43123,-2182.46,-911.992
0,0.0765,-0.1235,2.31038,-2065.01,-909.547
0,0.0775,-0.1235,2.19262,-1947.32,-906.184
0,0.0785,-0.1235,2.07794,-1829.38,-901.903
0,0.0795,-0.1235,1.96632,-1711.2,-896.703
0,0.0805,-0.1235,1.85781,-1592.78,-890.586
0,0.0815,-0.1235,1.75236,-1474.11,-883.55
0,0.0825,-0.1235,1.65001,-1355.2,-875.596
0,0.0835,-0.1235,1.5507,-1236.04,-866.723
0,0.0845,-0.1235,1.4545,-1116.64,-856.932
0,0.0855,-0.1235,0.682484,-995.015,-839.575
0,0.0865,-0.1235,-0.612396,-871.672,-815.879
0,0.0875,-0.1235,-1.68778,-748.798,-793.028
0,0.0885,-0.1235,-2.54363,-626.394,-771.021
0,0.0895,-0.1235,-3.17997,-504.458,-749.857
0,0.0905,-0.1235,-3.5968,-382.991,-729.537
0,0.0915,-0.1235,-3.79419,-261.993,-710.06
